Intensity,Wavenumber
0.06861413,3900.722797
0.083767263,3898.921253
0.088534443,3897.120164
0.058504631,3895.319529
0.07648917,3893.519348
0.067702553,3891.719622
0.075333333,3889.920351
0.063674552,3888.121533
0.077758841,3886.32317
0.071685346,3884.52526
0.048327138,3882.727805
0.065556492,3880.930803
0.075495308,3879.134255
0.061728395,3877.33816
0.06167041,3875.542519
0.067599527,3873.747331
0.05777332,3871.952596
0.060871219,3870.158315
0.116328917,3868.364486
0.064862714,3866.57111
0.07732457,3864.778187
0.081397657,3862.985717
0.051927921,3861.193699
0.098497157,3859.402133
0.064325178,3857.61102
0.070063694,3855.820359
0.074088593,3854.03015
0.092333059,3852.240393
0.072715842,3850.451088
0.077720207,3848.662235
0.052220395,3846.873833
0.079526917,3845.085883
0.099738062,3843.298384
0.065943068,3841.511336
0.088532383,3839.72474
0.037218591,3837.938595
0.036090485,3836.152901
0.0456948,3834.367657
0.061507605,3832.582865
0.061874282,3830.798523
0.064175603,3829.014632
0.078636517,3827.231191
0.07744,3825.4482
0.04598235,3823.665659
0.053645525,3821.883569
0.062684802,3820.101929
0.061609997,3818.320738
0.070120206,3816.539997
0.052062589,3814.759706
0.03927718,3812.979865
0.046270206,3811.200473
0.048277892,3809.42153
0.030232558,3807.643036
0.08688172,3805.864992
0.040570789,3804.087396
0.060932388,3802.31025
0.051433957,3800.533552
0.061001885,3798.757303
0.054807184,3796.981502
0.079131931,3795.20615
0.052237826,3793.431246
0.034069401,3791.65679
0.06621881,3789.882783
0.036304775,3788.109223
0.04768083,3786.336112
0.061515851,3784.563448
0.051121439,3782.791232
0.047124988,3781.019463
0.048285242,3779.248142
0.06517094,3777.477268
0.055660659,3775.706842
0.046205572,3773.936863
0.056088207,3772.16733
0.054845479,3770.398245
0.056865599,3768.629606
0.05070286,3766.861414
0.061940945,3765.093669
0.042597305,3763.32637
0.044796293,3761.559517
0.052113492,3759.793111
0.033525094,3758.027151
0.056243756,3756.261637
0.043954939,3754.496569
0.059125695,3752.731946
0.069716296,3750.96777
0.074489796,3749.204039
0.050941176,3747.440753
0.053832796,3745.677913
0.0562249,3743.915518
0.081039108,3742.153569
0.046465505,3740.392064
0.086891078,3738.631004
0.090221643,3736.870389
0.077367206,3735.110219
0.058506071,3733.350494
0.043140943,3731.591213
0.025593753,3729.832376
0.076763915,3728.073984
0.041671018,3726.316036
0.063688912,3724.558532
0.066268062,3722.801472
0.048052317,3721.044856
0.050950299,3719.288684
0.045454545,3717.532955
0.050012737,3715.77767
0.037458592,3714.022828
0.054637549,3712.268429
0.036255319,3710.514474
0.047857262,3708.760962
0.044882089,3707.007893
0.049331104,3705.255267
0.053524914,3703.503083
0.047018824,3701.751343
0.043846781,3700.000045
0.035719832,3698.249189
0.051847933,3696.498776
0.033734035,3694.748804
0.045746207,3692.999275
0.041375067,3691.250189
0.030327537,3689.501544
0.05136621,3687.75334
0.026509335,3686.005579
0.050360866,3684.258259
0.047546869,3682.511381
0.035135789,3680.764944
0.053931124,3679.018948
0.048348373,3677.273393
0.047007835,3675.52828
0.019109339,3673.783607
0.042562229,3672.039375
0.038461538,3670.295584
0.038731776,3668.552234
0.04349348,3666.809324
0.038272326,3665.066855
0.023842126,3663.324826
0.031676266,3661.583237
0.025742132,3659.842088
0.030457593,3658.101379
0.032590173,3656.36111
0.042885264,3654.621281
0.023090714,3652.881892
0.044674556,3651.142942
0.045542113,3649.404431
0.03641717,3647.66636
0.039962608,3645.928728
0.02641423,3644.191536
0.031563736,3642.454782
0.038692712,3640.718467
0.04915367,3638.982591
0.040536642,3637.247154
0.031104528,3635.512155
0.037496628,3633.777595
0.036087435,3632.043473
0.043325855,3630.30979
0.04335425,3628.576544
0.040133779,3626.843737
0.038442372,3625.111368
0.04621665,3623.379436
0.041827396,3621.647943
0.033020297,3619.916887
0.048680307,3618.186268
0.026126385,3616.456087
0.029654388,3614.726343
0.028056252,3612.997036
0.025635696,3611.268167
0.043766489,3609.539734
0.031507676,3607.811739
0.034252521,3606.08418
0.029210194,3604.357058
0.019964653,3602.630372
0.036436713,3600.904123
0.033445028,3599.178311
0.031424227,3597.452934
0.040745052,3595.727994
0.023504659,3594.00349
0.036572118,3592.279421
0.02614145,3590.555789
0.023692123,3588.832592
0.025450492,3587.109831
0.024086883,3585.387505
0.030716931,3583.665615
