Intensity,Wavenumber
0.035817371,3574.4068401532822
0.041374611,3572.6940691982127
0.010312559679164808,3570.981731334421
0.035893845860115826,3569.269826456828
0.023672466205290735,3567.558354460387
0.022319688109161795,3565.8473152400784
0.043227665706051875,3564.136708690914
0.045235103498445874,3562.4265347079363
0.039527620534842864,3560.7167931862186
0.014112379963664675,3559.007484020869
0.016620235532480692,3557.298607107028
0.028003784295175024,3555.590162339853
0.037598944591029027,3553.8821496145465
0.027250517,3552.174568826342
0.008281638,3550.4674198704943
0.042841177,3548.7607026422957
0.021175824,3547.0544170370686
0.029929359,3545.3485629501647
0.04640884,3543.643140276972
0.032415254,3541.938148912899
0.013297394429469901,3540.2335887533936
0.030805260313457036,3538.529459693933
0.021948576,3536.825761630018
0.034937474,3535.122494457195
0.045921108,3533.4196580710304
0.028871938501877123,3531.7172523671143
0.020061728395061727,3530.0152772410893
0.037529605,3528.3137325886055
0.036070171,3526.6126183053602
0.038958729,3524.911934287078
0.043992933,3523.2116804294983
0.025259293788602727,3521.511856628422
0.03660229,3519.812462779655
0.029512555391432792,3518.1134987790338
0.033816568,3516.4149645224516
0.026497353238565398,3514.7168599057986
0.033747159,3513.019184825016
0.030516846004586345,3511.3219391760795
0.051206069,3509.6251228549754
0.038782609,3507.9287357577377
0.043920682,3506.2327777804257
0.028308420384371216,3504.537248819117
0.031335149863760216,3502.8421487699525
0.044037168,3501.1474775290662
0.038783402,3499.4532349926467
0.053311935,3497.759421056904
0.038512809,3496.066035618076
0.052936021,3494.3730785724383
0.042371912,3492.6805498162976
0.050984969,3490.9884492459805
0.053513880251031834,3489.296776757854
0.04609196,3487.6055322483116
0.048697462,3485.914715613775
0.028597786,3484.2243267507056
0.051602617888907534,3482.5343655555807
0.052003790201215094,3480.8448319249255
0.047604388,3479.1557257552777
0.047969543147208124,3477.4670469432112
0.070736488,3475.778795385344
0.040719432,3474.090970978308
0.043324295911027495,3472.403573618767
0.037204336399474375,3470.7166032034165
0.05484769,3469.0300596289926
0.052610181,3467.3439427922476
0.055025973,3465.6582525899703
0.052928488,3463.9729889189784
0.04473755,3462.2881516761263
0.040646639,3460.603740758279
0.042127870477449196,3458.9197560623597
